,z1,z2,human_annotation,subtle_super_clusters,subtle_sub_clusters
10677,1.7602865,4.2618995,standing,1,68
10678,1.7748988,4.2690105,standing,1,68
10679,1.7650849,4.2450166,standing,1,68
10680,1.7822269,4.306341,standing,1,68
10681,1.726435,4.1764374,standing,1,68
10682,1.7779976,4.3064017,standing,1,68
10683,1.7805313,4.3596344,standing,1,68
10684,1.7489344,4.3383965,standing,1,68
10685,1.755581,4.342682,standing,1,68
10686,1.7480425,4.3967896,standing,1,68
10687,1.7385656,4.3810945,standing,1,68
10688,1.7115088,4.365521,standing,1,68
10689,1.7063179,4.3891253,standing,1,68
10690,1.6361911,4.460847,standing,1,68
10691,1.578281,4.5553126,standing,5,37
10692,1.5634829,4.5325,standing,5,37
10693,1.5986253,4.5498257,standing,5,37
10694,1.4718376,4.6907687,standing,5,37
10695,1.4160397,4.700859,standing,5,37
10696,1.4479619,4.7121577,standing,5,37
10697,1.2953386,4.831605,standing,5,37
10698,1.189613,4.8997154,standing,5,37
10699,1.1389608,4.9469695,standing,5,37
10700,1.0169325,5.062869,standing,5,37
10701,0.79259753,5.209186,standing,5,37
10702,0.6257927,5.241207,standing,5,37
10703,0.56834537,5.3253155,na,5,37
10704,0.3063715,5.4122915,na,0,42
10705,0.06826686,5.610634,na,0,42
10706,-0.11771587,5.764165,na,0,42
10707,-0.5253796,6.217477,na,0,50
10708,-2.1134055,8.180049,na,0,56
10709,-2.2117798,8.283452,na,0,56
10710,-2.3778384,8.517436,na,0,56
10711,-2.7591558,8.473821,na,3,12
10712,-2.932553,8.553842,na,3,12
10713,-2.9409316,8.644336,na,3,12
10714,-2.995153,8.412682,na,0,22
10715,-3.0119438,8.30881,na,0,22
10716,-2.8380477,7.8049965,na,0,22
10717,-2.9184937,7.196108,na,0,6
10718,-2.8382978,6.8477244,na,0,6
10719,-2.6940424,6.571073,na,0,6
10720,-2.554485,6.2972517,na,0,38
10721,-2.3359978,5.9494743,na,0,38
10722,-2.1240017,5.768556,na,0,38
10723,-2.0960765,5.6765213,na,0,38
10724,-2.0600939,5.498275,na,0,38
10725,-1.9057018,5.351772,na,0,23
10726,-1.8825004,5.306497,na,0,23
10727,-1.6702538,5.244941,na,0,23
10728,-1.6178937,5.201511,rearing,0,23
10729,-1.4925014,5.1677403,rearing,0,23
10730,-1.4307417,5.227185,rearing,0,23
10731,-1.1913129,5.237499,rearing,0,23
10732,-1.129819,5.2197623,rearing,0,20
10733,-0.9383905,5.299044,rearing,0,20
10734,-1.0178298,5.2765927,rearing,0,20
10735,-1.0892909,5.2086368,rearing,0,20
10736,-1.0273064,5.164918,rearing,0,20
10737,-1.0201828,5.236255,rearing,0,20
10738,-1.0496526,5.211362,rearing,0,20
10739,-1.1827362,5.217129,rearing,0,23
10740,-1.2702916,5.255907,rearing,0,23
10741,-1.3848772,5.2484665,rearing,0,23
10742,-1.439962,5.288487,rearing,0,23
10743,-1.6812493,5.3649135,rearing,0,23
10744,-1.7501307,5.364567,rearing,0,23
10745,-1.9114498,5.4093237,rearing,0,23
10746,-1.962432,5.4865994,rearing,0,38
10747,-2.161959,5.4961495,rearing,0,38
10748,-2.3819773,5.618544,rearing,0,38
10749,-2.5663364,5.820268,rearing,0,38
10750,-2.7140155,5.9126267,rearing,0,38
10751,-3.0137866,6.088375,rearing,0,6
10752,-3.2404082,6.2977443,rearing,0,6
10753,-3.403836,6.474097,rearing,0,43
10754,-3.5286865,6.5593038,rearing,0,43
10755,-3.553895,6.7858653,rearing,0,43
10756,-3.5052862,6.7787232,rearing,0,43
10757,-3.5153365,7.0719705,rearing,0,43
10758,-3.5922003,7.085435,rearing,0,43
10759,-3.471824,7.199499,rearing,0,43
10760,-3.262876,7.432184,rearing,0,6
10761,-2.879113,7.6274996,rearing,0,7
10762,-2.5104764,7.8997555,rearing,0,7
10763,-2.350328,8.129286,rearing,0,56
10764,-1.9539992,8.365182,rearing,0,39
10765,-1.7929955,8.318581,rearing,0,39
10766,-1.3518491,8.349482,rearing,0,39
10767,-1.2340418,8.55945,na,0,39
10768,-0.45693853,9.031203,na,0,33
10769,0.5811554,9.894871,na,3,35
10770,0.68092614,10.102632,na,3,35
10771,0.7141826,10.073896,na,3,35
10772,0.8028929,10.178472,na,3,35
10773,0.79380196,10.212657,na,3,35
10774,0.8358144,10.475138,na,3,35
10775,0.90435296,10.754675,na,3,30
10776,0.9781846,10.83782,na,3,30
10777,1.0100911,10.848387,na,3,30
10778,1.0011007,10.832377,na,3,30
10779,0.8932105,11.201984,na,3,30
10780,0.8631425,11.450316,na,3,30
10781,0.8476765,11.689535,na,3,36
10782,0.59601825,12.078252,na,3,36
10783,0.6764808,12.319292,na,3,36
10784,0.4006797,12.570592,na,3,26
10785,0.14871788,12.775641,na,3,26
10786,0.02959576,13.009084,na,3,26
10787,-0.09714033,13.06854,na,3,26
10788,-0.11635775,13.0387,na,3,26
10789,-0.12918058,13.073781,na,3,26
10790,-0.119425796,13.140187,na,3,26
10791,-0.19595632,12.849171,na,3,26
10792,-0.325551,12.51289,na,3,57
10793,-0.14402103,12.2010355,walking,3,57
10794,0.2454085,11.380091,walking,3,60
10795,0.29399016,10.620389,walking,3,2
10796,0.1242014,9.853209,walking,3,58
10797,-0.01960956,9.488484,walking,3,58
10798,-0.12899971,9.282715,walking,0,33
10799,-0.143531,9.273001,walking,0,33
10800,-0.17831957,9.264598,walking,0,33
10801,-0.13456042,9.247557,walking,0,33
10802,-0.16459753,9.279003,walking,0,33
10803,-0.12580012,9.201308,na,0,33
10804,-0.035172388,8.995603,na,3,0
10805,-0.07247198,8.844416,na,0,4
10806,0.10152963,8.690896,na,3,0
10807,0.38877532,8.4393,na,3,0
10808,1.0613967,8.041907,rearing,3,51
10809,1.3662876,7.9181786,rearing,5,21
10810,1.5202088,7.806828,rearing,5,21
10811,1.7980422,7.657148,rearing,5,21
10812,2.10157,7.5500793,rearing,3,17
10813,2.2590218,7.4507337,rearing,3,17
10814,2.5199614,7.324405,rearing,3,17
10815,2.6436481,7.13787,rearing,4,10
10816,2.7395983,6.9514275,rearing,4,10
10817,2.8145938,6.776111,rearing,4,10
10818,2.7626202,6.751472,rearing,4,10
10819,2.7857733,6.6554327,rearing,4,10
10820,2.710516,6.6228213,rearing,4,10
10821,2.8110893,6.6734505,rearing,4,10
10822,2.8708746,6.8620567,rearing,4,10
10823,2.860134,7.180335,rearing,4,10
10824,2.6297302,7.37176,rearing,3,17
10825,2.439999,7.66271,rearing,3,17
10826,2.2642725,7.8111296,rearing,3,17
10827,2.0225146,7.929106,rearing,3,17
10828,2.1322849,7.9455633,rearing,3,17
10829,1.9918026,7.946044,rearing,3,17
10830,1.912172,7.946326,rearing,5,21
10831,1.7219297,8.137692,rearing,3,16
10832,1.5177076,7.884922,rearing,5,21
10833,1.499547,7.784006,rearing,5,21
10834,1.4601083,7.681395,rearing,5,21
10835,1.3138467,7.603873,rearing,5,21
10836,1.1731747,7.2168527,rearing,5,41
10837,1.0272429,6.8968825,rearing,5,27
10838,0.841231,6.999723,rearing,5,27
10839,0.75213766,6.874326,rearing,5,27
10840,0.50162524,6.9718366,rearing,0,3
10841,0.14623068,7.2369204,rearing,0,3
10842,-0.42928022,7.3149023,rearing,0,3
10843,-0.63660246,7.45294,rearing,0,3
10844,-0.7996703,7.560095,rearing,0,13
10845,-0.80247325,7.5314035,rearing,0,13
10846,-0.6484587,7.496774,rearing,0,3
10847,-0.4450829,7.248392,rearing,0,3
10848,-0.24941407,7.137997,rearing,0,3
10849,0.55960864,6.094113,rearing,0,28
10850,0.9171534,5.2876654,rearing,5,37
10851,0.9521868,5.1060967,rearing,5,37
10852,0.9022601,4.967638,rearing,5,37
10853,0.8744466,5.0582643,na,5,37
10854,0.8895278,5.0227737,na,5,37
10855,0.9081768,5.1056786,na,5,37
10856,-0.1661607,10.867252,na,3,2
10857,-0.4303255,10.89818,na,3,2
10858,-0.47731784,10.972885,walking,3,2
10859,-0.5085845,10.965814,walking,3,2
10860,-0.5023698,11.069677,walking,3,2
10861,-0.44712058,11.1863365,walking,3,2
10862,-0.3791493,11.315087,walking,3,69
10863,-0.04754363,11.537053,walking,3,69
10864,0.14228125,11.73298,walking,3,36
10865,0.5112882,12.186269,na,3,36
10866,0.4952155,12.204548,na,3,36
10867,0.46784618,12.3424,na,3,36
10868,0.61212575,12.587367,na,3,26
10869,0.698135,12.800454,na,3,26
10870,0.8292791,12.967856,na,3,26
10871,0.94197565,13.093998,na,3,26
10872,0.9816961,13.192375,na,3,26
10873,0.9320126,13.213653,na,3,26
10874,0.932049,13.357335,na,3,26
10875,1.0737127,13.3123255,na,3,1
10876,1.0856116,13.304994,na,3,1
10877,0.9509695,13.256703,na,3,26
10878,1.1171367,13.020791,na,3,45
10879,-1.0399522,9.28077,na,0,33
10880,-1.0975832,9.12563,na,0,33
10881,-0.98748654,9.077475,walking,0,33
10882,-1.0583049,8.950963,walking,0,33
10883,-1.1644142,8.8847885,walking,0,33
10884,-1.7641276,8.65212,walking,0,39
10885,-2.224722,8.197362,walking,0,56
10886,-2.3647792,7.9612184,walking,0,56
10887,-2.3362815,7.7853775,walking,0,56
10888,-2.328329,7.3827477,walking,0,7
10889,-2.1898582,7.169936,walking,0,7
10890,-2.025381,6.7885284,walking,0,11
10891,-1.8959922,6.316796,walking,0,11
10892,-1.8369309,5.7779036,na,0,38
10893,-1.7704285,5.47705,rearing,0,23
10894,-1.715706,5.445196,rearing,0,23
10895,-1.6783198,5.4592514,rearing,0,23
10896,-1.6852789,5.4705615,rearing,0,23
10897,-1.7546585,5.5740805,rearing,0,23
10898,-1.7176304,5.6664166,rearing,0,23
10899,-1.9653012,6.02391,rearing,0,38
10900,-2.1981163,6.2293305,rearing,0,38
10901,-2.4894705,6.622587,rearing,0,6
10902,-2.8536382,6.9982615,rearing,0,6
10903,-3.0555606,7.2264223,rearing,0,6
10904,-3.416908,7.361682,rearing,0,43
10905,-3.7888682,7.2244735,rearing,0,43
10906,-4.0093236,7.0800557,rearing,0,43
10907,-4.028728,7.072045,rearing,0,43
10908,-4.053729,7.04438,rearing,0,43
10909,-3.9920363,7.0460634,rearing,0,43
10910,-3.7209296,7.0961056,rearing,0,43
10911,-2.8409789,7.499575,rearing,0,7
10912,-2.3352978,7.7026973,rearing,0,7
10913,-2.0756593,7.707543,rearing,0,56
10914,-1.837679,7.5763955,rearing,0,29
10915,-1.5560964,7.302491,rearing,0,13
10916,-0.9354612,6.9444194,rearing,0,13
10917,-0.52756,6.777523,rearing,0,50
10918,0.35648584,6.77176,rearing,0,28
10919,0.63891697,6.80166,rearing,5,27
10920,2.6441858,6.310824,rearing,4,52
10921,2.736201,6.176879,rearing,4,52
10922,2.846384,6.138713,rearing,4,52
10923,2.8268158,6.14109,na,4,52
10924,2.8769457,6.1825447,na,4,52
10925,2.9039114,6.1046367,na,4,52
10926,2.904565,6.2403812,na,4,52
10927,3.0501366,6.3837204,na,4,52
10928,3.3164685,6.4460783,na,4,63
10929,3.3934624,6.660914,na,4,15
10930,3.5036645,6.6540537,na,4,15
10931,3.351898,6.731764,na,4,15
10932,3.4523547,6.79756,na,4,15
10933,3.1846375,6.8445563,na,4,10
10934,3.2007365,6.99248,na,4,10
10935,3.2122662,7.0452976,na,4,15
10936,3.1773386,7.0787687,na,4,10
10937,3.1311107,7.053705,na,4,10
10938,3.186342,7.0490074,na,4,10
10939,3.0473719,7.0271626,na,4,10
10940,3.1339242,7.050594,na,4,10
10941,3.0998325,7.080427,na,4,10
10942,3.1395931,7.089712,na,4,10
10943,3.1387262,7.083193,na,4,10
10944,3.1896317,7.067078,na,4,10
10945,3.1373289,7.0981746,na,4,10
10946,3.157775,7.316495,grooming,4,10
10947,3.2038476,7.3173633,grooming,4,24
10948,3.418861,7.704573,grooming,4,24
10949,3.7138355,8.123126,grooming,4,24
10950,3.7998736,8.184001,grooming,4,24
10951,3.7792437,8.242876,grooming,4,24
10952,3.7624025,8.231953,grooming,4,24
10953,3.795677,8.236485,grooming,4,24
10954,3.7605777,8.125117,grooming,4,24
10955,3.7790558,8.133205,grooming,4,24
10956,3.002202,6.3874354,grooming,4,52
10957,2.7085118,6.1668344,grooming,4,52
10958,2.6225586,6.0861216,grooming,4,52
10959,2.5044003,6.0079393,grooming,4,52
10960,2.5756145,5.999721,grooming,4,52
10961,2.6242619,6.056297,grooming,4,52
10962,2.8383117,6.1609263,grooming,4,52
10963,3.1292555,6.22059,grooming,4,52
10964,3.1954417,6.124827,grooming,4,63
10965,3.185046,6.0584974,grooming,4,63
10966,3.2043881,6.032167,grooming,4,63
10967,3.3116593,6.1084967,grooming,4,63
10968,3.3905506,6.1565266,grooming,4,63
10969,3.7543929,6.477685,grooming,4,15
10970,3.857907,6.508342,grooming,4,15
10971,3.9082978,6.543382,grooming,4,15
10972,3.9166327,6.5447006,grooming,4,15
10973,3.9548316,6.553112,grooming,4,15
10974,3.9755664,6.527333,grooming,4,15
10975,4.0458474,6.5204506,grooming,4,15
10976,4.0080543,6.572571,grooming,4,15
10977,4.0118194,6.568829,grooming,4,15
10978,4.0067353,6.589876,grooming,4,15
10979,3.9991512,6.5783,grooming,4,15
10980,3.9604816,6.5520186,grooming,4,15
10981,3.9166868,6.5206456,grooming,4,15
10982,3.9023635,6.4855003,grooming,4,15
10983,3.9056237,6.4450445,grooming,4,15
10984,3.921092,6.5076337,grooming,4,15
10985,3.9159298,6.4982796,grooming,4,15
10986,3.9012864,6.484798,grooming,4,15
10987,3.9048903,6.4816318,grooming,4,15
10988,3.8747113,6.459305,grooming,4,15
10989,3.9065259,6.505039,grooming,4,15
10990,4.010426,6.569557,grooming,4,15
10991,4.0641804,6.6029124,grooming,4,15
10992,4.059725,6.5761094,grooming,4,15
10993,4.071471,6.620943,grooming,4,15
10994,4.084122,6.586708,grooming,4,15
10995,4.0242333,6.5898633,grooming,4,15
10996,4.0588436,6.6070333,grooming,4,15
10997,4.002551,6.5307837,grooming,4,15
10998,3.999603,6.5730534,grooming,4,15
10999,3.9587736,6.5790462,grooming,4,15
11000,3.8469033,6.5735717,grooming,4,15
11001,3.7152784,6.559474,grooming,4,15
11002,3.51669,6.6428404,grooming,4,15
11003,3.4139016,6.62918,grooming,4,15
11004,3.3179317,6.59817,grooming,4,15
11005,3.2324648,6.598294,grooming,4,10
11006,3.164219,6.616664,grooming,4,10
11007,3.1886542,6.611461,grooming,4,10
11008,3.194808,6.617256,grooming,4,10
11009,3.237634,6.5953164,grooming,4,15
11010,3.3534725,6.6264577,grooming,4,15
11011,3.5209076,6.6513844,grooming,4,15
11012,3.4829965,6.632551,grooming,4,15
11013,3.5703568,6.63214,grooming,4,15
11014,3.6650484,6.654152,grooming,4,15
11015,3.6488981,6.6587005,grooming,4,15
11016,3.6532667,6.720833,grooming,4,15
11017,3.6855266,6.7266955,grooming,4,15
11018,3.5989895,6.787658,grooming,4,15
11019,3.6078389,6.7146783,grooming,4,15
11020,3.689164,6.775382,grooming,4,15
11021,3.6292403,6.759952,grooming,4,15
11022,3.6622827,6.7833076,grooming,4,15
11023,3.644099,6.7696867,grooming,4,15
11024,3.6246278,6.7244344,grooming,4,15
11025,3.600055,6.8475842,grooming,4,15
11026,3.655115,6.7462826,grooming,4,15
11027,3.4637825,6.63224,grooming,4,15
11028,3.367389,6.471579,grooming,4,15
11029,3.213741,6.341108,grooming,4,63
11030,3.1977885,6.3802347,grooming,4,63
11031,3.1303751,6.30044,grooming,4,52
11032,3.160113,6.337998,grooming,4,63
11033,3.229014,6.3900385,grooming,4,63
11034,3.3756053,6.345468,grooming,4,63
11035,3.3491886,6.5063367,grooming,4,15
11036,3.452325,6.642896,grooming,4,15
11037,3.390704,6.7513914,grooming,4,15
11038,3.3969228,6.751124,grooming,4,15
11039,3.3619475,6.7571616,grooming,4,15
11040,3.3934743,6.7735825,grooming,4,15
11041,3.4448752,6.854135,grooming,4,15
11042,3.4451313,6.8466735,grooming,4,15
11043,3.5405705,6.815711,grooming,4,15
11044,3.4637382,6.8167605,grooming,4,15
11045,3.532017,6.75264,grooming,4,15
11046,3.5092235,6.8370748,grooming,4,15
11047,3.4662826,6.860215,grooming,4,15
11048,3.5075717,6.8297496,grooming,4,15
11049,3.3970578,6.9402676,grooming,4,15
11050,3.407473,6.8576193,grooming,4,15
11051,3.3462667,7.006726,grooming,4,15
11052,3.5089898,7.1803303,grooming,4,15
11053,3.5428538,7.623353,grooming,4,24
11054,3.4503026,8.868476,grooming,3,14
11055,3.4608839,8.835456,grooming,3,14
11056,3.476788,8.846649,grooming,3,14
11057,3.44007,8.844284,grooming,3,14
11058,3.4810457,8.849833,grooming,3,14
11059,3.4225376,8.818363,grooming,3,14
11060,3.4096518,8.796485,grooming,3,14
11061,3.42828,8.8278475,grooming,3,14
11062,3.4165184,8.705884,grooming,3,14
11063,3.1344845,6.7975054,grooming,4,10
11064,2.9766555,6.616134,grooming,4,10
11065,3.0349529,6.547909,grooming,4,10
11066,3.0347946,6.6360407,grooming,4,10
11067,3.1928575,6.886372,grooming,4,10
11068,3.2520294,7.014564,grooming,4,15
11069,3.3048894,7.111586,grooming,4,15
11070,3.294586,7.071827,grooming,4,15
11071,3.285502,7.114768,grooming,4,15
11072,3.2933085,7.024424,grooming,4,15
11073,3.1445346,6.995419,grooming,4,10
11074,3.0624206,6.9034038,grooming,4,10
11075,3.0963612,7.0563755,grooming,4,10
11076,2.9680963,7.0618577,grooming,4,10
11077,2.945918,7.152128,grooming,4,10
11078,2.7664843,7.31891,grooming,4,10
11079,2.768952,7.366147,grooming,4,10
11080,2.812879,7.3982744,grooming,4,10
11081,5.455602,7.1514983,grooming,5,73
11082,5.5400076,7.1073117,grooming,5,73
11083,5.491825,7.15643,grooming,5,73
11084,5.436952,7.19423,grooming,5,73
11085,5.423246,7.1538277,grooming,5,73
11086,2.3183334,8.309526,grooming,3,17
11087,2.1859672,8.156213,grooming,3,17
11088,2.2183208,8.159305,grooming,3,17
11089,2.2682922,7.798824,grooming,3,17
11090,2.2510667,7.3861837,grooming,3,17
11091,2.466633,7.0348597,grooming,4,10
11092,2.5310786,6.626715,grooming,4,10
11093,2.4686096,6.3410063,grooming,4,52
11094,2.5303175,6.293656,grooming,4,52
11095,2.4806805,6.27931,grooming,4,52
11096,2.5353525,6.277001,grooming,4,52
11097,2.5740993,6.247573,grooming,4,52
11098,2.6696289,6.250395,grooming,4,52
11099,2.9348836,6.442261,grooming,4,52
11100,3.2343478,6.5738254,grooming,4,15
11101,3.3621552,6.6808963,grooming,4,15
11102,3.4127724,6.7133126,grooming,4,15
11103,3.4093337,6.7550983,grooming,4,15
11104,3.437353,6.7888193,grooming,4,15
11105,3.441203,6.743224,grooming,4,15
11106,3.3292382,6.8241878,grooming,4,15
11107,3.4169078,6.8184476,grooming,4,15
11108,3.4047878,6.81708,grooming,4,15
11109,3.3592927,6.859314,grooming,4,15
11110,3.4084077,6.806504,grooming,4,15
11111,3.4846208,6.788809,grooming,4,15
11112,3.4098482,6.902908,grooming,4,15
11113,3.4063158,6.9198976,grooming,4,15
11114,3.4259353,6.858961,grooming,4,15
11115,3.4094298,6.8815174,grooming,4,15
11116,3.4994764,6.7660866,grooming,4,15
11117,3.4785209,6.785982,grooming,4,15
11118,3.6247044,6.7761507,grooming,4,15
11119,3.6074283,6.802764,grooming,4,15
11120,3.5847661,6.77875,grooming,4,15
11121,3.6028075,6.7782025,grooming,4,15
11122,3.6640575,6.766039,grooming,4,15
11123,3.7010946,6.7746005,grooming,4,15
11124,3.7219503,6.7544355,grooming,4,15
11125,3.8435729,6.7033606,grooming,4,15
11126,3.8468695,6.724824,grooming,4,15
11127,3.9335938,6.722146,grooming,4,15
11128,3.890788,6.6943235,grooming,4,15
11129,3.933586,6.7131486,grooming,4,15
11130,3.963967,6.7718596,grooming,4,15
11131,4.009637,6.730693,grooming,4,15
11132,4.070634,6.725166,grooming,4,15
11133,4.619492,6.6698236,grooming,2,74
11134,4.8976703,6.7476325,grooming,2,74
11135,5.3878546,6.86838,grooming,5,73
11136,5.5463567,6.9353857,grooming,5,73
11137,5.559424,6.947181,grooming,5,73
11138,5.391547,6.8900633,grooming,5,73
11139,4.863693,6.7987814,grooming,2,74
11140,4.415934,6.7773747,grooming,2,74
11141,3.2864618,7.0768466,grooming,4,15
11142,3.1992443,7.1458287,grooming,4,10
11143,3.1582656,7.138231,grooming,4,10
11144,3.1426618,7.2715592,grooming,4,10
11145,3.0517192,7.26332,grooming,4,10
11146,3.0235074,7.3790083,grooming,4,10
11147,3.0141609,7.5311847,grooming,4,24
11148,2.938575,7.6080093,grooming,4,24
11149,2.9390817,7.8553367,grooming,4,24
11150,3.0247736,8.099674,grooming,3,14
11151,3.0520394,8.171596,grooming,3,14
11152,3.1211092,8.290763,grooming,3,14
11153,3.0986881,8.271886,grooming,3,14
11154,3.0859487,8.350058,grooming,3,14
11155,2.9013946,8.524621,grooming,3,14
11156,1.6378832,9.608874,grooming,3,8
11157,1.3180419,10.028678,grooming,3,8
11158,1.0051962,10.289484,grooming,3,35
11159,0.7363197,10.715113,grooming,3,30
11160,0.6336367,10.926712,grooming,3,60
11161,0.5108111,11.07527,grooming,3,60
11162,0.26460764,11.100228,grooming,3,60
11163,0.10027246,11.089552,grooming,3,60
11164,0.006561425,11.123761,grooming,3,69
11165,-0.0648061,11.115802,grooming,3,2
11166,-0.06997775,11.075027,grooming,3,2
11167,-0.14190808,11.192402,grooming,3,69
11168,-0.29185674,11.271578,grooming,3,69
11169,-0.51265323,11.477666,grooming,3,69
11170,-0.7611466,11.670958,grooming,3,18
11171,-1.0185001,11.897817,na,3,18
11172,-1.1374251,12.233317,na,3,5
11173,-1.220276,12.381071,na,3,5
11174,-1.2295332,12.421779,walking,3,5
11175,-1.1914916,12.39052,walking,3,5
11176,-1.2809439,12.36972,walking,3,5
11177,-1.2002447,12.332933,walking,3,5
11178,-1.2039001,12.318632,walking,3,5
11179,-1.1305861,12.290359,walking,3,5
11180,-1.0914997,12.146541,walking,3,5
11181,-0.6881863,11.994105,walking,3,57
11182,-0.36056602,11.886247,walking,3,69
11183,-0.11096669,11.809088,walking,3,36
11184,0.06285346,11.802322,walking,3,36
11185,0.30287617,11.8591175,walking,3,36
11186,0.5593815,11.765763,walking,3,36
11187,0.79692197,11.925423,walking,3,36
11188,0.8652438,11.88243,walking,3,36
11189,0.9416249,11.989265,walking,3,36
11190,0.8370869,12.188783,walking,3,36
11191,0.9058589,12.405875,walking,3,45
11192,0.7829614,12.623347,na,3,45
11193,0.8035719,12.721853,na,3,45
11194,0.7451054,12.752765,na,3,45
11195,0.7343865,12.803862,na,3,26
11196,0.7489936,12.73492,na,3,45
11197,0.8878358,12.601579,na,3,45
11198,0.8352198,12.51708,na,3,45
11199,0.88674283,12.408392,na,3,45
11200,0.91228795,12.361431,na,3,45
11201,0.90355456,12.213162,na,3,36
11202,-1.8098907,9.520865,na,3,12
11203,-1.9022465,9.232404,na,3,12
11204,-2.1548815,9.192264,walking,3,12
11205,-2.5525367,9.025472,walking,3,12
11206,-2.7738018,8.9175825,walking,3,12
11207,-3.0458465,8.6817875,walking,3,12
11208,-3.1905887,8.606672,walking,3,12
11209,-3.2803996,8.471978,walking,0,22
11210,-3.2447207,8.507937,walking,3,12
11211,-3.1671388,8.555435,walking,3,12
11212,-2.8276293,8.45018,walking,3,12
11213,-2.432566,7.8775883,walking,0,7
11214,-1.8634706,6.8860145,walking,0,11
11215,-1.6603609,6.693731,na,0,11
11216,-1.6178302,6.5434866,rearing,0,11
11217,-1.6693248,6.4201055,rearing,0,11
11218,-1.6768904,6.493601,rearing,0,11
11219,-1.7876562,6.5108933,rearing,0,11
11220,-1.7222934,6.7255573,rearing,0,11
11221,-2.0348573,6.9212217,rearing,0,11
11222,-2.51286,7.3474636,rearing,0,7
11223,-3.1126213,7.727094,rearing,0,22
11224,-3.2091177,7.781969,rearing,0,22
11225,-3.3005812,7.8169165,rearing,0,22
11226,-3.1758184,7.773731,rearing,0,22
11227,-3.2515442,7.769754,rearing,0,22
11228,-3.2428446,7.750886,rearing,0,22
11229,-2.9811425,7.749803,rearing,0,22
11230,-0.6289035,8.310973,rearing,0,4
11231,-0.43290195,8.348363,rearing,0,4
11232,-0.12848686,8.426615,rearing,0,4
11233,-0.06246272,8.5765505,rearing,0,4
11234,0.17753412,9.000634,rearing,3,0
11235,2.0822554,11.182671,rearing,3,25
11236,2.1439593,11.32742,rearing,3,25
11237,2.139205,11.715649,rearing,3,49
11238,2.2241447,11.821512,na,3,49
11239,2.209741,12.048498,walking,3,49
11240,2.2560325,12.257317,walking,3,49
11241,2.2096655,12.590253,walking,3,19
11242,2.1433954,12.787977,walking,3,19
11243,2.0344076,13.147902,walking,3,1
11244,1.9684561,13.315238,walking,3,1
11245,1.9325845,13.362407,walking,3,1
11246,1.9590081,13.326354,na,3,1
11247,2.0286353,13.205794,na,3,1
11248,2.0440817,13.085532,na,3,19
11249,2.12749,12.740655,na,3,19
11250,2.1382987,12.17275,na,3,49
11251,2.1604989,11.98371,na,3,49
11252,2.1550665,11.909058,na,3,49
11253,2.2154062,11.792591,na,3,49
11254,2.2445016,11.641457,na,3,49
11255,2.2194216,11.587627,na,3,49
11256,2.3304377,11.411412,na,3,25
11257,2.2522802,11.078033,na,3,25
11258,2.0120118,10.445518,na,3,44
11259,1.9833475,10.324083,na,3,44
11260,2.002612,10.281572,na,3,44
11261,2.033059,10.045246,na,3,44
11262,1.8219514,9.343356,na,3,48
11263,1.7824132,9.253632,na,3,8
11264,1.8674862,9.3787565,na,3,48
11265,1.8946148,9.385178,na,3,48
11266,1.854133,9.46468,na,3,48
11267,1.7499994,9.563247,na,3,8
11268,1.139564,11.843436,na,3,36
11269,0.9825571,11.956239,na,3,36
11270,0.98105717,11.923419,na,3,36
11271,0.96651864,11.933858,na,3,36
11272,0.97775584,12.016106,na,3,36
11273,1.0240759,11.984749,na,3,36
11274,1.1194072,12.024139,na,3,36
11275,1.111853,12.024704,na,3,36
11276,1.1577317,12.169369,na,3,45
11277,1.6988804,12.569891,na,3,19
11278,1.7411824,12.760285,walking,3,19
11279,1.9027395,12.850905,walking,3,19
11280,1.7850529,12.888057,walking,3,19
11281,1.7234957,12.909087,walking,3,19
11282,1.7474512,12.926198,walking,3,19
11283,1.819776,12.819704,walking,3,19
11284,1.9931595,12.413227,walking,3,49
11285,2.3433435,11.78321,walking,3,49
11286,2.393182,11.310167,walking,3,62
11287,2.4010139,10.950515,walking,3,62
11288,2.532658,10.796816,walking,3,62
11289,2.499944,10.439177,walking,3,62
11290,2.5983162,10.323885,walking,3,62
11291,2.6489034,10.362465,walking,3,62
11292,2.6247718,10.110741,walking,3,44
11293,2.6243596,10.096559,walking,3,44
11294,2.6532106,10.018474,standing,3,44
11295,2.6471508,10.202598,standing,3,62
11296,2.6619105,10.149464,standing,3,62
11297,2.654173,10.1804,standing,3,62
11298,2.65188,10.343052,standing,3,62
11299,2.592033,10.428821,standing,3,62
11300,2.4698448,10.852259,standing,3,62
11301,2.5047743,11.241475,standing,3,62
11302,2.4395082,11.571088,standing,3,49
11303,2.4652464,11.839737,na,3,49
11304,2.3528845,12.111174,na,3,49
11305,2.3647866,12.189614,na,3,49
11306,2.2823937,12.469418,na,3,19
11307,2.293474,12.416272,na,3,19
11308,2.2995684,12.403312,na,3,19
11309,2.211162,12.445844,na,3,19
11310,2.2097745,12.464274,na,3,19
11311,2.17523,12.474347,na,3,19
11312,-2.2897983,9.203158,na,3,12
11313,-2.4905841,9.131521,na,3,12
11314,-2.5142128,9.068404,na,3,12
11315,-2.7315538,9.021766,walking,3,12
11316,-2.8549051,8.941492,walking,3,12
11317,-2.9028661,8.774807,walking,3,12
11318,-2.9896443,8.630038,walking,3,12
